nombre,codigo_chilemat,codigo_interno,codigo_barra,precio_compra,precio_venta,precio_mayoreo,unidad_compra,unidad_venta,factor_conversion,stock,categoria,subcategoria,ubicacion_pasillo,ubicacion_estante,ubicacion_nivel
GRAPA PARA CABLE BLANCO 7MM 100PCS/SET UYU,GPC07B,CHM-GPC07B,PEND-GPC07B,1849.63908,,,set,set,1.0,0,Electricidad,Cables y Accesorios,,,
GRAPA PARA CABLE BLANCO 8MM 100PCS/SET UYU,GPC08B,CHM-GPC08B,PEND-GPC08B,1432.7582,,,set,set,1.0,0,Electricidad,Cables y Accesorios,,,
"CINTA ELECTRICA 2351GOMA AUTOFUNDENTE 3/4"" X 3M (160)",H0-0015-7997-0,CHM-H0-0015-7997-0,PEND-H0-0015-7997-0,2510.0,,,rollo,rollo,1.0,0,General,Otros,,,
"HERVIDOR DE AGUA 1,7LTS 2000W HA-2000 NEGRO",HA-2000NG,CHM-HA-2000NG,PEND-HA-2000NG,8497.856,,,unidad,unidad,1.0,0,General,Otros,,,
GORROS PERSONALIZADOS LOGO CHILEMAT-MARKETING,HAT2012,CHM-HAT2012,PEND-HAT2012,1196.69772,,,UNIDAD,UNIDAD,1.0,0,General,Otros,,,
HACHA SIN MANGO 3.5LB UYUSTOOLS,HAU035,CHM-HAU035,PEND-HAU035,9956.52744,,,un,un,1.0,0,General,Otros,,,
HACHA MANGO FIBRA 1500G UYUSTOOLS,HAU15F,CHM-HAU15F,PEND-HAU15F,19513.744,,,unidad,unidad,1.0,0,General,Otros,,,
HACHA MANGO FIBRA 2000G UYUSTOOLS,HAU20F,CHM-HAU20F,PEND-HAU20F,20568.22512,,,unidad,unidad,1.0,0,General,Otros,,,
4910 CINTA VHB 19MM X 5M,HB-0044-5921-8,CHM-HB-0044-5921-8,PEND-HB-0044-5921-8,4684.09172,,,rollo,rollo,1.0,0,General,Otros,,,
3M SUPER 77 ADHESIVO AEROSOL 330 GR,HB-0045-3972-0,CHM-HB-0045-3972-0,PEND-HB-0045-3972-0,12528.53448,,,tarro,tarro,1.0,0,General,Otros,,,
CINTA 3M VHB IG-110WF 19MM X 5MT,HB-0045-4339-1,CHM-HB-0045-4339-1,PEND-HB-0045-4339-1,7021.976,,,unidad,unidad,1.0,0,General,Otros,,,
"DISCO DE CORTE FINO INOX 115 X 1,0 X 22,2",HB-0046-7619-1,CHM-HB-0046-7619-1,PEND-HB-0046-7619-1,644.9696,,,disco,disco,1.0,0,Herramientas,Discos y Corte,,,
101+ MASKING TAPE 18MMX50M,HB-0046-8211-6,CHM-HB-0046-8211-6,PEND-HB-0046-8211-6,684.728,,,rollo,rollo,1.0,0,General,Otros,,,
101+ MASKING TAPE 24MMX50M,HB-0046-8217-3,CHM-HB-0046-8217-3,PEND-HB-0046-8217-3,910.628,,,rollo,rollo,1.0,0,General,Otros,,,
101+ MASKING TAPE 38MMX50M,HB-0046-8230-6,CHM-HB-0046-8230-6,PEND-HB-0046-8230-6,1441.744,,,rollo,rollo,1.0,0,General,Otros,,,
101+ MASKING TAPE 48MMX50M,HB-0046-8235-5,CHM-HB-0046-8235-5,PEND-HB-0046-8235-5,2168.71028,,,rollo,rollo,1.0,0,General,Otros,,,
PASTO SINTETICO NELTUME 18MM ROLLO 2 X 25 METROS,HBNELTUME_50M,CHM-HBNELTUME_50M,PEND-HBNELTUME_50M,200549.0,,,UNIDAD,UNIDAD,1.0,0,General,Otros,,,
"HORNO HE-16NG, INOX, 16 LITROS",HE-16NG,CHM-HE-16NG,PEND-HE-16NG,31884.6806,,,unidad,unidad,1.0,0,General,Otros,,,
"VALVULA DE ADMISION 15/16"" TIPO FLUID MASTER (SILENCIOSA)",HE263/N,CHM-HE263N,PEND-HE263N,2423.656,,,unidad,unidad,1.0,0,Gasfiteria,Tuberias y Conexiones,,,
HOJA P/CALADORA 10PCS P/MADERA COMBINADA UYU,HOC10M,CHM-HOC10M,PEND-HOC10M,4282.06,,,set,set,1.0,0,Construccion,Materiales,,,
HOJA CALADORA 5PCS BI-METAL UYUSTOOLS,HOC502,CHM-HOC502,PEND-HOC502,3557.44308,,,set,set,1.0,0,Construccion,Materiales,,,
HORMIGON H20,HT002-25,CHM-HT002-25,PEND-HT002-25,2379.48,,,pl,pl,1.0,0,Construccion,Materiales,,,
HUAIPE PAÑO 1 KG. (FRANELA),HUAI004,CHM-HUAI004,PEND-HUAI004,2123.46,,,bolsa,bolsa,1.0,0,General,Otros,,,
HUINCHA CON MANGO 30M,HUM030,CHM-HUM030,PEND-HUM030,6363.53272,,,un,un,1.0,0,General,Otros,,,
HUINCHA CON MANGO 100M UYUSTOOLS,HUM100,CHM-HUM100,PEND-HUM100,15020.17132,,,un,un,1.0,0,General,Otros,,,
HUAIPE COLOR CTE. KG.,HUMECSE002-2,CHM-HUMECSE002-2,PEND-HUMECSE002-2,1807.2,,,kilo,kilo,1.0,0,General,Otros,,,
AMP 300W HALOGENA ( 118MM ) 240V EKOLINE,I0430001,CHM-I0430001,PEND-I0430001,1020.064,,,unidad,unidad,1.0,0,General,Otros,,,
BASE RECTA LOZA CHINA E-27,I0431005,CHM-I0431005,PEND-I0431005,659.628,,,unidad,unidad,1.0,0,General,Otros,,,
AISLADOR CARRETE CHICO (51X46),I0431016,CHM-I0431016,PEND-I0431016,491.96,,,unidad,unidad,1.0,0,General,Otros,,,
SEGURO AEREO 250V 60A,I0431022,CHM-I0431022,PEND-I0431022,3492.916,,,unidad,unidad,1.0,0,General,Otros,,,
FL AMARRA NATURAL 100 X 2.5MM,I0602031,CHM-I0602031,PEND-I0602031,13.052,,,unidad,unidad,1.0,0,General,Otros,,,
FL AMARRA NATURAL 150 X 3.5MM,I0602032,CHM-I0602032,PEND-I0602032,30.12,,,unidad,unidad,1.0,0,General,Otros,,,
FL AMARRA NATURAL 200 X 3.5MM,I0602033,CHM-I0602033,PEND-I0602033,39.156,,,unidad,unidad,1.0,0,General,Otros,,,
FL AMARRA NATURAL 300 X 3.5MM,I0602035,CHM-I0602035,PEND-I0602035,59.236,,,unidad,unidad,1.0,0,General,Otros,,,
FL AMARRA NATURAL 250 X 4.5MM,I0602036,CHM-I0602036,PEND-I0602036,64.256,,,unidad,unidad,1.0,0,General,Otros,,,
FL AMARRA NATURAL 300 X 4.5MM,I0602037,CHM-I0602037,PEND-I0602037,67.268,,,unidad,unidad,1.0,0,General,Otros,,,
FL AMARRA NATURAL 380 X 4.7MM,I0602038,CHM-I0602038,PEND-I0602038,79.316,,,unidad,unidad,1.0,0,General,Otros,,,
FL AMARRA NEGRA 100 X 2.5MM,I0602040,CHM-I0602040,PEND-I0602040,13.052,,,unidad,unidad,1.0,0,General,Otros,,,
FL AMARRA NEGRA 150 X 3.5MM,I0602041,CHM-I0602041,PEND-I0602041,30.12,,,unidad,unidad,1.0,0,General,Otros,,,
FL AMARRA NEGRA 300 X 4.5MM,I0602044,CHM-I0602044,PEND-I0602044,74.296,,,unidad,unidad,1.0,0,General,Otros,,,
FL AMARRA NEGRA 380 X 4.7MM,I0602045,CHM-I0602045,PEND-I0602045,79.316,,,unidad,unidad,1.0,0,General,Otros,,,
"GRAMPA AISLADA 5/8"""" (100U X CAJA)""",I0604002,CHM-I0604002,PEND-I0604002,1208.816,,,unidad,unidad,1.0,0,General,Otros,,,
"GRAMPA AISLADA 3/4"""" (100U X CAJA)""",I0604003,CHM-I0604003,PEND-I0604003,1354.396,,,unidad,unidad,1.0,0,General,Otros,,,
"GRAMPA AISLADA 1"""" (100U X CAJA)""",I0604004,CHM-I0604004,PEND-I0604004,1522.064,,,unidad,unidad,1.0,0,General,Otros,,,
"BARRA COBRIZADA T/TIERRA 1/2""""X1.5MTS.EKO""",I0604006,CHM-I0604006,PEND-I0604006,5654.528,,,tira,tira,1.0,0,General,Otros,,,
CAJA ESTANCA CIRC. 80X50MM C/CONOS EP048,I0606072,CHM-I0606072,PEND-I0606072,2381.488,,,unidad,unidad,1.0,0,General,Otros,,,
CAJA ESTANCA 84X84X50MM C/CONOS EP-088,I0606073,CHM-I0606073,PEND-I0606073,2732.888,,,unidad,unidad,1.0,0,General,Otros,,,
CAJA ESTANCA 119X119X64MM C/CONOS EV-111,I0606074,CHM-I0606074,PEND-I0606074,3909.576,,,unidad,unidad,1.0,0,General,Otros,,,
CORDON SPTRD 2X24AWG POLARIZADO N/B,I0606177,CHM-I0606177,PEND-I0606177,201.804,,,metro,metro,1.0,0,General,Otros,,,
SPLITTER 1X2 VIAS EKOLINE,I0606280,CHM-I0606280,PEND-I0606280,594.368,,,unidad,unidad,1.0,0,General,Otros,,,
INT. DIFERENCIAL 2X25A.30MA MAGNET. EKOL,I0606365,CHM-I0606365,PEND-I0606365,11739.772,,,unidad,unidad,1.0,0,General,Otros,,,
BASE DE EMPALME (CHILECTRA) 23 X 16 MM,I0606413,CHM-I0606413,PEND-I0606413,91.364,,,unidad,unidad,1.0,0,General,Otros,,,
MEDIDOR MONOF.10/50A.DD-862 EKOLINE CERT,I0606477,CHM-I0606477,PEND-I0606477,29105.96,,,unidad,unidad,1.0,0,General,Otros,,,
ADAPTADOR SCHUKO 2P+T 10A BLANCO EKOLINE,I0606491,CHM-I0606491,PEND-I0606491,3503.96,,,unidad,unidad,1.0,0,General,Otros,,,
ALARG.MULTIPLE 6 POSIC. 10A. 2P+T 3MTS.,I0606492,CHM-I0606492,PEND-I0606492,9015.92,,,unidad,unidad,1.0,0,General,Otros,,,
ALARGADOR MULTIPLE 6 POSICIONES 2P+T 10A 5MT EKOLINE,I0606494,CHM-I0606494,PEND-I0606494,11557.044,,,unidad,unidad,1.0,0,General,Otros,,,
MACHO TRIPLE 10A 2P+T BLANCO,I0606509,CHM-I0606509,PEND-I0606509,2270.044,,,unidad,unidad,1.0,0,General,Otros,,,
CORDON VF HO3 2X0.75 MM2 NEGRO,I0606511,CHM-I0606511,PEND-I0606511,763.04,,,metro,metro,1.0,0,General,Otros,,,
CORDON VF HO3 3X0.75 MM2 NEGRO,I0606513,CHM-I0606513,PEND-I0606513,984.924,,,metro,metro,1.0,0,General,Otros,,,
CORDON VF HO5 2X1 MM2 NEGRO,I0606517,CHM-I0606517,PEND-I0606517,931.712,,,metro,metro,1.0,0,General,Otros,,,
CORDON VF HO5 3X1 MM2 NEGRO,I0606519,CHM-I0606519,PEND-I0606519,1046.168,,,metro,metro,1.0,0,General,Otros,,,
CALOTA S/P 1-2 MOD. BT2 BLANCA,I0606571,CHM-I0606571,PEND-I0606571,3180.672,,,unidad,unidad,1.0,0,Construccion,Materiales,,,
"BUSCAPOLO NEON 2"""" EKOLINE""",I0606603,CHM-I0606603,PEND-I0606603,833.32,,,unidad,unidad,1.0,0,General,Otros,,,
INT. AUTOMATICO 1X6A TIPO C 6K EKOLINE,I0606646,CHM-I0606646,PEND-I0606646,2594.336,,,unidad,unidad,1.0,0,Electricidad,Cables y Accesorios,,,
INT. AUTOMATICO 1X10A TIPO C 6K EKOLINE,I0606647,CHM-I0606647,PEND-I0606647,2594.336,,,unidad,unidad,1.0,0,Electricidad,Cables y Accesorios,,,
INT. AUTOMATICO 1X16A TIPO C 6K EKOLINE,I0606648,CHM-I0606648,PEND-I0606648,2594.336,,,unidad,unidad,1.0,0,Electricidad,Cables y Accesorios,,,
INT. AUTOMATICO 1X20A TIPO C 6K EKOLINE,I0606649,CHM-I0606649,PEND-I0606649,2594.336,,,unidad,unidad,1.0,0,Electricidad,Cables y Accesorios,,,
INT. AUTOMATICO 1X25A TIPO C 6K EKOLINE,I0606650,CHM-I0606650,PEND-I0606650,2594.336,,,unidad,unidad,1.0,0,Electricidad,Cables y Accesorios,,,
TARUGO PLASTICO 6 MM. (100 X CAJA),I0606816,CHM-I0606816,PEND-I0606816,925.688,,,unidad,unidad,1.0,0,General,Otros,,,
ENCH. MACHO CONVERTIBLE 10A 2P+T GRIS,I0606887,CHM-I0606887,PEND-I0606887,1040.144,,,unidad,unidad,1.0,0,General,Otros,,,
CABLE ARAFLEX RV-K 2X1.5 MM2,I0607024,CHM-I0607024,PEND-I0607024,980.908,,,metro,metro,1.0,0,Electricidad,Cables y Accesorios,,,
CABLE ARAFLEX RV-K 2X2.5 MM2,I0607025,CHM-I0607025,PEND-I0607025,1566.24,,,metro,metro,1.0,0,Electricidad,Cables y Accesorios,,,
CABLE ARAFLEX RV-K 3X1.5 MM2,I0607035,CHM-I0607035,PEND-I0607035,1316.244,,,metro,metro,1.0,0,Electricidad,Cables y Accesorios,,,
CABLE ARAFLEX RV-K 3X2.5 MM2,I0607036,CHM-I0607036,PEND-I0607036,1932.7,,,metro,metro,1.0,0,Electricidad,Cables y Accesorios,,,
BASE P/CELDA FOTOELCT. LC-10 10A 240V,I0607210,CHM-I0607210,PEND-I0607210,5966.772,,,unidad,unidad,1.0,0,General,Otros,,,
TUBO FLUORESCENTE T8 36W LUZ DIA EKOLINE,I0607213,CHM-I0607213,PEND-I0607213,1086.328,,,unidad,unidad,1.0,0,Gasfiteria,Tuberias y Conexiones,,,
CABLE AUTOMOTRIZ 14 AWG NEGRO EKOLINE,I0607396,CHM-I0607396,PEND-I0607396,1154.6,,,metro,metro,1.0,0,Electricidad,Cables y Accesorios,,,
CABLE AUTOMOTRIZ 14 AWG ROJO EKOLINE,I0607397,CHM-I0607397,PEND-I0607397,1154.6,,,metro,metro,1.0,0,Electricidad,Cables y Accesorios,,,
CORDON PARALELO 2X20 AWG BLANCO EKOLINE,I0607402,CHM-I0607402,PEND-I0607402,511.036,,,metro,metro,1.0,0,General,Otros,,,
CORDON PARALELO 2X20 AWG NEGRO EKOLINE,I0607403,CHM-I0607403,PEND-I0607403,511.036,,,metro,metro,1.0,0,General,Otros,,,
LAUCHA DE ACERO 10 MTS EKOLINE,I0607436,CHM-I0607436,PEND-I0607436,2234.904,,,unidad,unidad,1.0,0,Aceros y Techumbre,Planchas,,,
LAUCHA DE ACERO 15 MTS EKOLINE,I0607437,CHM-I0607437,PEND-I0607437,2421.648,,,unidad,unidad,1.0,0,Aceros y Techumbre,Planchas,,,
PORTALAMPARA E-27 BLANCO EKOLINE,I0607543,CHM-I0607543,PEND-I0607543,812.236,,,unidad,unidad,1.0,0,General,Otros,,,
AL. CALECO 2X2.5 MM2 EKOLINE,I0607613,CHM-I0607613,PEND-I0607613,2021.052,,,metro,metro,1.0,0,Construccion,Materiales,,,
RIEL DIN SIMETRICO 1 METRO EKOLINE,I0607772,CHM-I0607772,PEND-I0607772,2799.152,,,unidad,unidad,1.0,0,General,Otros,,,
"ABRAZADERA 2 PC 1/2"""" E.G. EKOLINE""",I0607790,CHM-I0607790,PEND-I0607790,113.452,,,unidad,unidad,1.0,0,General,Otros,,,
"ABRAZADERA 2 PC 3/4"""" E.G. EKOLINE""",I0607791,CHM-I0607791,PEND-I0607791,152.608,,,unidad,unidad,1.0,0,General,Otros,,,
"ABRAZADERA 2 PC 1"" E.G. EKOLINE""",I0607792,CHM-I0607792,PEND-I0607792,167.668,,,unidad,unidad,1.0,0,General,Otros,,,
"ABRAZADERA TIPO #CD0B 1/2"" EKOLINE""",I0607797,CHM-I0607797,PEND-I0607797,408.628,,,unidad,unidad,1.0,0,General,Otros,,,
"ABRAZADERA TIPO #CD1B 3/4"""" EKOLINE""",I0607798,CHM-I0607798,PEND-I0607798,466.86,,,unidad,unidad,1.0,0,General,Otros,,,
CAJA CHUQUI E.G. (118X76X40) 5/8-1/2 EKO,I0607832,CHM-I0607832,PEND-I0607832,2192.736,,,unidad,unidad,1.0,0,General,Otros,,,
LAUCHA DE ACERO 20 MTS EKOLINE,I0608176,CHM-I0608176,PEND-I0608176,4165.596,,,unidad,unidad,1.0,0,Aceros y Techumbre,Planchas,,,
TABLERO EMPOTRADO 4 MÓDULOS PUERTA TRANSPARENTE T4 EKOLINE,I0608189,CHM-I0608189,PEND-I0608189,5854.324,,,unidad,unidad,1.0,0,General,Otros,,,
TABLERO EMB 6 MOD. PTA.TRANSP. T6 EKOLIN,I0608190,CHM-I0608190,PEND-I0608190,9186.6,,,unidad,unidad,1.0,0,General,Otros,,,
TABLERO EMB 8 MOD. PTA.TRANSP. T8 EKOLIN,I0608191,CHM-I0608191,PEND-I0608191,11168.496,,,unidad,unidad,1.0,0,General,Otros,,,
TABLERO EMB 12 MOD. PTA.TRANSP. T12 EKOL,I0608193,CHM-I0608193,PEND-I0608193,15388.308,,,unidad,unidad,1.0,0,General,Otros,,,
MACHO VOLANTE 2P+T 16A 220V IP44 KB013,I0608321,CHM-I0608321,PEND-I0608321,3316.212,,,unidad,unidad,1.0,0,General,Otros,,,
MACHO VOLANTE 3P+T 32A 380V IP44 KB024,I0608325,CHM-I0608325,PEND-I0608325,5528.024,,,unidad,unidad,1.0,0,General,Otros,,,
HEMBRA SOBREP. 2P+T 16A 220V IP44 KB113,I0608331,CHM-I0608331,PEND-I0608331,5110.36,,,unidad,unidad,1.0,0,General,Otros,,,
HEMBRA SOBREP. 2P+T 32A 220V IP44 KB123,I0608334,CHM-I0608334,PEND-I0608334,6070.184,,,unidad,unidad,1.0,0,General,Otros,,,
HEMBRA SOBREP. 3P+T 32A 380V IP44 KB124,I0608335,CHM-I0608335,PEND-I0608335,6141.468,,,unidad,unidad,1.0,0,General,Otros,,,
HEMBRA VOLANTE 2P+T 16A 220V IP44 KB213,I0608343,CHM-I0608343,PEND-I0608343,3685.684,,,unidad,unidad,1.0,0,General,Otros,,,
"ABRAZ. 2 PT 2 PATAS TUBO 1/2"" EKOLINE""",I0608403,CHM-I0608403,PEND-I0608403,83.332,,,unidad,unidad,1.0,0,Gasfiteria,Tuberias y Conexiones,,,
TABLERO SOB. 4 MOD. PTA.TRANSP. T4 EKO,I0608624,CHM-I0608624,PEND-I0608624,7706.704,,,unidad,unidad,1.0,0,General,Otros,,,
TABLERO SOB. 8 MOD. PTA.TRANSP. T8 EKO,I0608625,CHM-I0608625,PEND-I0608625,15101.164,,,unidad,unidad,1.0,0,General,Otros,,,
TABLERO SOB. 12 MOD. PTA.TRANSP. T12 EKO,I0608626,CHM-I0608626,PEND-I0608626,18694.48,,,unidad,unidad,1.0,0,General,Otros,,,
TABLERO SOB. 16 MOD. PTA.TRANSP. T16 EKO,I0608627,CHM-I0608627,PEND-I0608627,30906.132,,,unidad,unidad,1.0,0,General,Otros,,,
"ABRAZADERA TIPO #CD2B 1"""" EKOLINE""",I0608647,CHM-I0608647,PEND-I0608647,951.792,,,unidad,unidad,1.0,0,General,Otros,,,
ALARGADOR PROFESIONAL 10MTS NARANJO EKO,I0609051,CHM-I0609051,PEND-I0609051,28857.972,,,unidad,unidad,1.0,0,General,Otros,,,
CANALETA 20X10X2000MM EKOLINE PZC-2010,I0609205,CHM-I0609205,PEND-I0609205,800.188,,,unidad,unidad,1.0,0,General,Otros,,,
CANALETA 30X15X2000MM EKOLINE PZA-3015,I0609206,CHM-I0609206,PEND-I0609206,1765.032,,,unidad,unidad,1.0,0,General,Otros,,,
CANALETA 40X16X2000MM EKOLINE PZA-4016,I0609207,CHM-I0609207,PEND-I0609207,2140.528,,,unidad,unidad,1.0,0,General,Otros,,,
CINTA PASACABLE DE NYLON 10M EKOLINE,I0609346,CHM-I0609346,PEND-I0609346,12051.012,,,unidad,unidad,1.0,0,Electricidad,Cables y Accesorios,,,
"CONECTOR BRONCE TT 5/8"""" EKOLINE ECONOMIC""",I0609391,CHM-I0609391,PEND-I0609391,993.96,,,unidad,unidad,1.0,0,General,Otros,,,
EQUIPO ESPECIAL P/TUBO LED 1X1200MM S/T,I0609612,CHM-I0609612,PEND-I0609612,4178.648,,,unidad,unidad,1.0,0,Gasfiteria,Tuberias y Conexiones,,,
EQUIPO ESPECIAL P/TUBO LED 2X1200MM S/T,I0609613,CHM-I0609613,PEND-I0609613,6540.056,,,unidad,unidad,1.0,0,Gasfiteria,Tuberias y Conexiones,,,
BARRA COBRIZADA TOMA TIERRA 5/8''X1.5 M EKOLINE,I0609761,CHM-I0609761,PEND-I0609761,7017.96,,,tira,tira,1.0,0,Electricidad,Cables y Accesorios,,,
CABLE COAXIAL RG-6 BLANCO EKOLINE,I0609921,CHM-I0609921,PEND-I0609921,479.912,,,metro,metro,1.0,0,Electricidad,Cables y Accesorios,,,
ENCHUFE HEMBRA 2P+T 16A NEGRO EKOLINE,I0609934,CHM-I0609934,PEND-I0609934,2723.852,,,unidad,unidad,1.0,0,Electricidad,Cables y Accesorios,,,
TERMINAL BUSHING P/CONDUIT RIGIDO 20MM EKOLINE,I0610016,CHM-I0610016,PEND-I0610016,336.34,,,unidad,unidad,1.0,0,General,Otros,,,
TERMINAL BUSHING P/CONDUIT RIGIDO 32MM EKOLINE,I0610018,CHM-I0610018,PEND-I0610018,714.848,,,unidad,unidad,1.0,0,General,Otros,,,
CONDUIT 25MM NO ROSCABLE (EX EMT 3/4'' I0607692),I0610025,CHM-I0610025,PEND-I0610025,6672.584,,,tira,tira,1.0,0,Electricidad,Cables y Accesorios,,,
INTERRUPTOR DE PASO NEGRO EKOLINE,I0610057,CHM-I0610057,PEND-I0610057,1486.924,,,unidad,unidad,1.0,0,Electricidad,Cables y Accesorios,,,
CONECTOR RECTO 20MM P/FLEX.MET C/PVC,I0610060,CHM-I0610060,PEND-I0610060,1057.212,,,unidad,unidad,1.0,0,Gasfiteria,Tuberias y Conexiones,,,
CAJA CHUQUI PLASTICA SOBREPUESTA EKOLINE,I0610074,CHM-I0610074,PEND-I0610074,868.46,,,unidad,unidad,1.0,0,General,Otros,,,
TUBO FLEXIBLE METÁLICO 20MM C/PVC,I0610075,CHM-I0610075,PEND-I0610075,1929.688,,,metro,metro,1.0,0,Gasfiteria,Tuberias y Conexiones,,,
TUBO FLEXIBLE METÁLICO 32MM C/PVC,I0610077,CHM-I0610077,PEND-I0610077,4338.284,,,metro,metro,1.0,0,Gasfiteria,Tuberias y Conexiones,,,
ENCHUFE TRIPLE PLANO 2P+T 10A EKOLINE,I0610128,CHM-I0610128,PEND-I0610128,3027.06,,,unidad,unidad,1.0,0,Electricidad,Cables y Accesorios,,,
INTERRUPTOR DE PASO BLANCO EKOLINE,I0610129,CHM-I0610129,PEND-I0610129,1486.924,,,unidad,unidad,1.0,0,Electricidad,Cables y Accesorios,,,
CABLE CONCENTRICO 2X4 MM2 (ROLLO) EKOLINE,I0610131,CHM-I0610131,PEND-I0610131,1915.632,,,metro,metro,1.0,0,Electricidad,Cables y Accesorios,,,
CABLE CONCENTRICO 2X6 MM2 (ROLLO) EKOLINE,I0610132,CHM-I0610132,PEND-I0610132,2670.64,,,metro,metro,1.0,0,Electricidad,Cables y Accesorios,,,
PORTALAMPARA BASE RECTA OVALADO BLANCO E-27 EKOLINE,I0610162,CHM-I0610162,PEND-I0610162,2203.78,,,unidad,unidad,1.0,0,General,Otros,,,
CONECTOR RECTO 20MM CONEXIÓN DE EMT A FLEXIBLE EKOLINE,I0610190,CHM-I0610190,PEND-I0610190,1242.952,,,unidad,unidad,1.0,0,General,Otros,,,
CONECTOR RECTO 20MM CONEXIÓN DE CONDUIT RIGIDO A FLEXIBLE EKOLINE,I0610195,CHM-I0610195,PEND-I0610195,1242.952,,,unidad,unidad,1.0,0,General,Otros,,,
CASQUETE HIDROBOX IP55 C/MODULO 9/12 EKOLINE,I0610200,CHM-I0610200,PEND-I0610200,7951.68,,,unidad,unidad,1.0,0,General,Otros,,,
CASQUETE HIDROBOX IP55 C/ENCHUFE 2P+T 10/16A EKOLINE,I0610201,CHM-I0610201,PEND-I0610201,8225.772,,,unidad,unidad,1.0,0,Electricidad,Cables y Accesorios,,,
CASQUETE HIDROBOX IP55 C/MODULO 9/12 + ENCHUFE 2P+T 10/16A EKOLINE,I0610202,CHM-I0610202,PEND-I0610202,9186.6,,,unidad,unidad,1.0,0,Electricidad,Cables y Accesorios,,,
CASQUETE HIDROBOX IP55 C/ENCHUFE (2) 2P+T 10/16A EKOLINE,I0610203,CHM-I0610203,PEND-I0610203,9599.244,,,unidad,unidad,1.0,0,Electricidad,Cables y Accesorios,,,
AMPOLLETA LED CLÁSICA 12W E-27 LUZ DÍA 6500K EKOLINE,I0610257,CHM-I0610257,PEND-I0610257,4432.66,,,unidad,unidad,1.0,0,General,Otros,,,
CAJA DE DISTRIBUCION CUADRADA SOBREPUESTA 65 X 65 MM EKOLINE,I0610298,CHM-I0610298,PEND-I0610298,635.532,,,unidad,unidad,1.0,0,General,Otros,,,
CABLE LIBRE DE HALOGENO H07Z1-K 1.5 MM2 450/750V ROJO (ROLLO 50 MTS),I0610530,CHM-I0610530,PEND-I0610530,286.14,,,metro,metro,1.0,0,Electricidad,Cables y Accesorios,,,
CABLE LIBRE DE HALOGENO H07Z1-K 1.5 MM2 450/750V BLANC (ROLLO 50 MT),I0610531,CHM-I0610531,PEND-I0610531,281.12,,,metro,metro,1.0,0,Electricidad,Cables y Accesorios,,,
CABLE LIBRE DE HALOGENO H07Z1-K 1.5 MM2 450/750V VERDE (ROLLO 50 MT),I0610532,CHM-I0610532,PEND-I0610532,281.12,,,metro,metro,1.0,0,Electricidad,Cables y Accesorios,,,
CABLE LIBRE DE HALOGENO H07Z1-K 2.5 MM2 450/750V ROJO (ROLLO 50 MTS),I0610535,CHM-I0610535,PEND-I0610535,451.8,,,metro,metro,1.0,0,Electricidad,Cables y Accesorios,,,
CABLE LIBRE DE HALOGENO H07Z1-K 2.5 MM2 450/750V BLANC (ROLLO 50 MT),I0610536,CHM-I0610536,PEND-I0610536,451.8,,,metro,metro,1.0,0,Electricidad,Cables y Accesorios,,,
CABLE LIBRE DE HALOGENO H07Z1-K 2.5 MM2 450/750V VERDE (ROLLO 50 MT),I0610537,CHM-I0610537,PEND-I0610537,457.824,,,metro,metro,1.0,0,Electricidad,Cables y Accesorios,,,
TAPA PLASTICA CIEGA RECTANGULAR EKOLINE,I0610564,CHM-I0610564,PEND-I0610564,114.456,,,unidad,unidad,1.0,0,General,Otros,,,
CALOTA 1 MÓDULO SOBREPUESTO BLANCO EKOLINE,I0610605,CHM-I0610605,PEND-I0610605,1546.16,,,unidad,unidad,1.0,0,Construccion,Materiales,,,
ALARGADOR 4 POS 10A 2P+T 3M CON SWITCH Y 2 TOMAS USB EKOLINE,I0610609,CHM-I0610609,PEND-I0610609,13041.96,,,unidad,unidad,1.0,0,Electricidad,Cables y Accesorios,,,
FOTOCELDA ELECTRONICA S/BASE 120-277 VAC EKOLINE,I0610634,CHM-I0610634,PEND-I0610634,13041.96,,,unidad,unidad,1.0,0,General,Otros,,,
ENCHUFE MACHO FORCE 10A EKOLINE,I0610695,CHM-I0610695,PEND-I0610695,1997.96,,,unidad,unidad,1.0,0,Electricidad,Cables y Accesorios,,,
ENCHUFE HEMBRA FORCE 10/16A EKOLINE,I0610697,CHM-I0610697,PEND-I0610697,2700.76,,,unidad,unidad,1.0,0,Electricidad,Cables y Accesorios,,,
PROYECTOR LED 30W SPEED LUZ DIA EGB,I0610802,CHM-I0610802,PEND-I0610802,9025.96,,,unidad,unidad,1.0,0,General,Otros,,,
REGLETA PLASTICA CONEXION (4-6MM) 12P,I0929002,CHM-I0929002,PEND-I0929002,1048.176,,,unidad,unidad,1.0,0,General,Otros,,,
REGLETA PLASTICA CONEXION (6-10MM) 12P,I0929003,CHM-I0929003,PEND-I0929003,1455.8,,,unidad,unidad,1.0,0,General,Otros,,,
MEDIDOR DE HUMEDAD SCHNEIDER ELECTRIC,IMT23208,CHM-IMT23208,PEND-IMT23208,4005.96,,,UNIDAD,UNIDAD,1.0,0,General,Otros,,,
LÁPIZ DETECTOR DE VOLTAJE SCHNEIDER ELECTRIC,IMT23209,CHM-IMT23209,PEND-IMT23209,3203.764,,,UNIDAD,UNIDAD,1.0,0,General,Otros,,,
